PROVINCIA,MUNICIPIO,INSTITUCION_EDUCATIVA,SEDE_EDUCATIVA,ZONA,PROYECTOS_CONECTIVIDAD_2024,OPERADOR,ESTADO,MEDIO_ENLACE,ANCHO_BANDA_SUBIDA_MB,ANCHO_BANDA_DESCARGA_MB,FINALIZACION_CONTRATO,LATITUD,LONGITUD
TUNDAMA,PAIPA,I.E. TOMAS VASQUEZ RODRIGUEZ,I.E. TOMAS VASQUEZ RODRIGUEZ - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.779623102,-73.11963981
LA LIBERTAD,PAJARITO,I.E. AGROPECUARIA,COL DEPTAL AGROP PRIMARIA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.292007351,-72.70271173
LA LIBERTAD,PAJARITO,I.E. AGROPECUARIA,I.E. AGROPECUARIA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.29455646,-72.70327642
GUTIÉRREZ,PANQUEBA,I.E. TECNICA DE PANQUEBA,I.E. TECNICA DE PANQUEBA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.4437924699323,-72.459809799572
OCCIDENTE,PAUNA,I.E. TECNICO NACIONALIZADO DE PAUNA,CONC ALIANZA PARA EL PROGRESO,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.6592221572621,-73.976365258151
OCCIDENTE,PAUNA,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.649167,-73.981389
OCCIDENTE,PAUNA,I.E. TECNICO NACIONALIZADO DE PAUNA,I.E. TECNICO NACIONALIZADO DE PAUNA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.6562358188313,-73.980096914441
LA LIBERTAD,PAYA,I.E. TECNICO SIMONA AMAYA,I.E. TECNICO SIMONA AMAYA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.624452148,-72.42322083
VALDERRAMA,PAZ DE RÍO,I.E. TECNICA INDUSTRIAL Y MINERA,CONC JHON F KENNEDY,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,,
VALDERRAMA,PAZ DE RÍO,I.E. TECNICA INDUSTRIAL Y MINERA,I.E. TECNICA INDUSTRIAL Y MINERA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.989136506,-72.7520773
SUGAMUXI,PESCA,I.E. INDALECIO VASQUEZ,EL LIBERTADOR,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.5568288587061,-73.051777110613
SUGAMUXI,PESCA,I.E. BUTAGA,I.E. BUTAGA - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.508692841,-73.09700504
SUGAMUXI,PESCA,I.E. EL HATO,I.E. EL HATO - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.518346,-73.070339
SUGAMUXI,PESCA,I.E. INDALECIO VASQUEZ,I.E. INDALECIO VASQUEZ  - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.564911505,-73.04697143
LA LIBERTAD,PISBA,I.E. RAMON BARRANTES,I.E. RAMON BARRANTES - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.721183406,-72.48614928
OCCIDENTE,PUERTO BOYACÁ,I.E. ANTONIA SANTOS,CRISTO REY,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.83,-74.550833
OCCIDENTE,PUERTO BOYACÁ,I.E. ANTONIA SANTOS,I.E. ANTONIA SANTOS - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.979083294807,-74.595764467316
OCCIDENTE,PUERTO BOYACÁ,I.E. EL PRADO,I.E. EL PRADO - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.969722,-74.490833
OCCIDENTE,PUERTO BOYACÁ,I.E. JOHN F. KENNEDY,I.E. JOHN F. KENNEDY - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.9775000396141,-74.592677517387
OCCIDENTE,PUERTO BOYACÁ,I.E. JOSE ANTONIO GALAN,I.E. JOSE ANTONIO GALAN - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.954167,-74.571667
OCCIDENTE,PUERTO BOYACÁ,I.E. SAN PEDRO CLAVER,I.E. SAN PEDRO CLAVER- SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.9744457361855,-74.584159164197
OCCIDENTE,PUERTO BOYACÁ,I.E. TECNICA AGROPECUARIA EL MARFIL,I.E. TECNICA AGROPECUARIA EL MARFIL - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.904722,-74.345833
OCCIDENTE,PUERTO BOYACÁ,I.E. ANTONIA SANTOS,SIMON BOLIVAR,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.828889,-74.387778
OCCIDENTE,QUÍPAMA,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,COL TEC NSTRA SRA DE LA PAZ - PRIMARIA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.519755,-74.179261
OCCIDENTE,QUÍPAMA,I.E. LA FLORESTA,I.E. LA FLORESTA - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.505260662,-74.15338827
OCCIDENTE,QUÍPAMA,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ,I.E. TECNICA NUESTRA SEÑORA DE LA PAZ - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.520491569,-74.18059393
MÁRQUEZ,RAMIRIQUÍ,I.E. TECNICA JOSE IGNACIO DE MARQUEZ,CARLOS RINCON,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.3981293595935,-73.332781383531
MÁRQUEZ,RAMIRIQUÍ,I.E. NAGUATA,I.E. NAGUATA - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.357621,-73.332032
MÁRQUEZ,RAMIRIQUÍ,I.E. TECNICA JOSE IGNACIO DE MARQUEZ,I.E. TECNICA JOSE IGNACIO DE MARQUEZ - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.4020082418424,-73.336212695969
RICAURTE,RÁQUIRA,I.E. SAN ANTONIO,COL EL SOL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.5405953118986,-73.627632234407
RICAURTE,RÁQUIRA,I.E. SAN ANTONIO,I.E. SAN ANTONIO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.5386234922007,-73.632941427855
MÁRQUEZ,RONDÓN,I.E. TECNICA AGROPECUARIA SAN RAFAEL,I.E. TECNICA AGROPECUARIA SAN RAFAEL - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.356863428,-73.20884434
OCCIDENTE,SABOYÁ,I.E. NORMAL SUPERIOR,CONC URB JONH F KENNEDY,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.697520628,-73.76485639
OCCIDENTE,SABOYÁ,I.E. NORMAL SUPERIOR,I.E. NORMAL SUPERIOR - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.699482406,-73.7617821
OCCIDENTE,SABOYÁ,I.E. SAN ISIDRO,I.E. SAN ISIDRO - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.656111,-73.813611
RICAURTE,SÁCHICA,I.E. NUEVA GENERACION,CONC URB MIXTA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.585041921,-73.54300843
RICAURTE,SÁCHICA,I.E. NUEVA GENERACION,I.E. NUEVA GENERACION - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.585830255,-73.54387579
CENTRO,SAMACÁ,I.E. TECNICA NACIONALIZADA DE SAMACA,FRAY JUAN DE LOS BRRS,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.4933249986187,-73.486270780314
CENTRO,SAMACÁ,I.E. TECNICA LA LIBERTAD,I.E. TECNICA LA LIBERTAD - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.459722,-73.451944
CENTRO,SAMACÁ,I.E. TECNICA NACIONALIZADA DE SAMACA,I.E. TECNICA NACIONALIZADA DE SAMACA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.4945573421819,-73.487274287218
CENTRO,SAMACÁ,I.E. TECNICA SALAMANCA,I.E. TECNICA SALAMANCA - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.476667,-73.485833
LENGUPÁ,SAN EDUARDO,I.E. TECNICA ANTONIO NARIÑO,CONC URB MIXTA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.22722212,-73.07701449
LENGUPÁ,SAN EDUARDO,I.E. TECNICA ANTONIO NARIÑO,I.E. TECNICA ANTONIO NARIÑO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.22402788,-73.08020615
RICAURTE,SAN JOSÉ DE PARE,I.E. HORIZONTES,COL DPTAL HORIZONTES SECCION PRIMARIA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.017810278,-73.54738706
RICAURTE,SAN JOSÉ DE PARE,I.E. HORIZONTES,I.E. HORIZONTES - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.017826646,-73.54630356
RICAURTE,SAN JOSÉ DE PARE,I.E. TECNICA LA AMISTAD,I.E. TECNICA LA AMISTAD - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.965,-73.563056
NEIRA,SAN LUIS DE GACENO,I.E. SAN LUIS DE GACENO,CONC URB MIXTA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,4.8186882119565,-73.165774535932
NEIRA,SAN LUIS DE GACENO,I.E. NUEVA ESPERANZA,I.E. NUEVA ESPERANZA  - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,4.925556,-73.085556
NEIRA,SAN LUIS DE GACENO,I.E. SAN LUIS DE GACENO,I.E. SAN LUIS DE GACENO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,4.8192753892489,-73.167012600145
NEIRA,SAN LUIS DE GACENO,I.E. TELEPALMERITAS,I.E. TELEPALMERITAS - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,4.820278,-73.120833
NORTE,SAN MATEO,I.E. NORMAL SUPERIOR,I.E. NORMAL SUPERIOR - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.400563306,-72.55303747
OCCIDENTE,SAN MIGUEL DE SEMA,I.E. TECNICA ALFONSO VANEGAS SIERRA,I.E. TECNICA ALFONSO VANEGAS SIERRA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.517166293,-73.72130753
OCCIDENTE,SAN MIGUEL DE SEMA,I.E. TECNICA ALFONSO VANEGAS SIERRA,SEDE CONC URB MIX,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.518504189,-73.72410673
OCCIDENTE,SAN PABLO DE BORBUR,I.E. TECNICA PABLO VALETTE,I.E. TECNICA PABLO VALETTE - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.650926134507,-74.068762363666
NEIRA,SANTA MARÍA,I.E. TECNICO JACINTO VEGA,CONC URB,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,4.860556,-73.263611
NEIRA,SANTA MARÍA,I.E. TECNICO JACINTO VEGA,I.E. TECNICO JACINTO VEGA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,4.8616973308653,-73.264260768031
TUNDAMA,SANTA ROSA DE VITERBO,I.E. CARLOS ARTURO TORRES PEÑA,I.E. CARLOS ARTURO TORRES PEÑA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.8760857949092,-72.98014808399
TUNDAMA,SANTA ROSA DE VITERBO,I.E. CASILDA ZAFRA,I.E. CASILDA ZAFRA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.8793613095212,-72.982888767713
RICAURTE,SANTA SOFÍA,I.E. TECNICO AGROPECUARIO,CONC URB SIMÓN BOLÍVAR,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.7129476870139,-73.603899953513
RICAURTE,SANTA SOFÍA,I.E. TECNICO AGROPECUARIO,I.E. TECNICO AGROPECUARIO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.712576373817,-73.602562194496
RICAURTE,SANTANA,I.E. TECNICA ANTONIO RICAURTE,COL ANTONIO RICAURTE - PRIMARIA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.0596001162647,-73.478247879779
RICAURTE,SANTANA,I.E. TECNICA ANTONIO RICAURTE,I.E. TECNICA ANTONIO RICAURTE - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.0585709909314,-73.48147788706
NORTE,SATIVANORTE,I.E. TECNICA NUESTRA SEÑORA DEL ROSARIO,I.E. TECNICA NUESTRA SEÑORA DEL ROSARIO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.132456617431,-72.708725856748
NORTE,SATIVASUR,I.E. TECNICA SEÑOR DE LOS MILAGROS,I.E. TECNICA SEÑOR DE LOS MILAGROS - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.0949845522319,-72.712369100036
CENTRO,SIACHOQUE,I.E. TECNICA IGNACIO GIL SANABRIA,CONC URB MIXTA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.50777777778,-73.2447222222
CENTRO,SIACHOQUE,I.E. JURUVITA,I.E. JURUVITA - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.493254961,-73.27725911
CENTRO,SIACHOQUE,I.E. SANTO DOMINGO SAVIO GAIATO,I.E. SANTO DOMINGO SAVIO GAIATO - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.463273752,-73.23709381
CENTRO,SIACHOQUE,I.E. TECNICA IGNACIO GIL SANABRIA,I.E. TECNICA IGNACIO GIL SANABRIA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.509378012,-73.24829055
NORTE,SOATÁ,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.3347292288321,-72.679955108858
NORTE,SOATÁ,I.E. JUAN JOSE RONDON,I.E. JUAN JOSE RONDON - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,6.3317126708784,-72.686288479442
VALDERRAMA,SOCHA,I.E. ESCUELA NORMAL SUPERIOR,I.E. ESCUELA NORMAL SUPERIOR - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,20,08/28/2024 12:00:00 AM,5.996099894,-72.691808988
VALDERRAMA,SOCHA,I.E. LOS LIBERTADORES,I.E. LOS LIBERTADORES - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,0.0,15,08/28/2024 12:00:00 AM,5.983895073,-72.64415033
